company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Aero Systems,SaaS,Seed,MENA,Salesperson,0.431,0.56,0.792,0.64,0.634,41,0,10,0,34,2,3,14897963.74,0.0,0.136,746391.39,12869.74,20.0,0.131,0,0.36,0.142,0.047,2,0.701,5.73,12,1,0,1,0,0.0
Hyper Systems,DevTools,Seed,India,Visionary,0.766,0.658,0.606,0.502,0.473,33,0,13,1,42,16,1,40035986.13,22723.76,0.112,1147048.96,53617.4,1.76,0.216,4,0.477,0.539,0.42,1,0.536,12.429,29,1,1,0,1,302382.55
Nimbus Grid,Climate,Seed,US,Salesperson,0.516,0.455,0.757,0.454,0.36,49,0,15,1,34,12,2,14579401.11,11822.66,-0.043,410461.7,106619.51,20.0,0.138,2,0.537,0.711,0.0,2,0.633,24.589,17,0,0,1,0,12384.02
Atlas Bio,Hardware,Pre-Seed,US,Operator,0.51,0.874,0.572,0.5,0.337,25,0,9,1,27,3,2,2825503.54,3746.45,0.256,51890.69,27071.71,2.354,0.185,3,0.314,0.601,0.591,1,0.378,11.237,1,0,0,1,0,4263.5
Flow Labs,Bio/Health,Pre-Seed,LatAm,Visionary,0.764,0.607,0.553,0.517,0.459,31,0,12,0,14,2,0,1960481.29,0.0,0.113,97971.49,84996.88,20.0,0.081,1,0.662,0.56,0.659,2,0.359,13.707,14,1,0,1,0,0.0
Nova Logic,Hardware,Pre-Seed,India,Visionary,0.808,0.625,0.685,0.45,0.559,39,0,7,1,21,6,1,6021471.58,0.0,0.061,133977.65,49299.05,20.0,0.305,0,0.555,0.513,0.534,2,0.462,4.694,14,0,0,1,0,0.0
Quantum OS,Bio/Health,Seed,EU,Operator,0.426,0.737,0.607,0.486,0.351,30,0,4,0,30,12,1,11656532.06,28347.73,0.198,518333.26,70876.23,1.054,0.234,2,0.873,0.525,0.577,3,0.191,5.05,14,1,1,1,0,443576.72
Terra Works,Bio/Health,Pre-Seed,US,Engineer,0.656,0.764,0.325,0.448,0.544,30,0,7,1,23,11,1,9737264.22,8353.71,0.269,317855.34,6305.26,0.234,0.113,2,0.494,0.163,0.0,2,0.0,9.858,26,1,0,0,1,293644.44
Nimbus Analytics,Climate,Pre-Seed,Africa,Engineer,0.714,0.714,0.401,0.512,0.433,28,0,16,0,1,14,0,31453771.31,3882.03,0.068,91621.07,68503.93,20.0,0.14,2,0.554,0.087,0.523,2,0.184,23.265,24,0,1,1,0,3882.03
Spark Drive,SaaS,Seed,US,Operator,0.674,0.723,0.403,0.535,0.303,34,0,7,1,32,8,2,8542164.6,32963.82,0.147,433528.16,70047.55,1.205,0.284,6,0.451,0.084,0.227,2,0.465,3.883,13,1,0,1,0,44293.61
Aero Systems,SaaS,Pre-Seed,UK,Visionary,0.792,0.481,0.742,0.317,0.348,24,0,6,1,22,8,0,3907021.39,41543.41,0.19,81238.62,20300.06,0.215,0.168,6,0.677,0.141,0.555,3,0.235,5.884,13,0,0,1,0,53663.7
Spark Drive,Hardware,Seed,EU,Engineer,0.457,0.772,0.498,0.417,0.416,36,0,19,1,22,10,2,7325418.88,4662.38,0.073,673514.89,132300.42,20.0,0.214,5,0.571,0.26,0.155,3,0.254,16.553,17,0,0,1,0,11056.61
Aero Analytics,AI/ML,Seed,US,Visionary,0.845,0.527,0.575,0.632,0.462,36,1,12,1,33,11,2,11917596.89,6589.47,0.348,229140.33,55851.18,2.029,0.274,0,0.704,0.092,0.407,3,0.709,5.973,22,0,0,1,0,11719.9
Nova Analytics,Climate,Seed,UK,Engineer,0.564,0.607,0.364,0.407,0.481,39,0,14,0,32,14,0,1933552.15,14783.88,0.23,186812.4,80354.38,1.971,0.118,3,0.212,0.211,0.265,3,0.21,11.254,12,1,0,1,0,24673.05
Terra Works,Fintech,Pre-Seed,US,Engineer,0.724,0.676,0.29,0.523,0.37,41,1,6,1,5,5,0,14348569.55,21917.85,0.205,89123.25,9159.72,0.17,0.181,2,0.588,0.293,0.622,2,0.481,11.711,23,1,0,0,1,473492.62
Zen Analytics,Fintech,Seed,EU,Salesperson,0.582,0.488,0.762,0.547,0.385,34,0,7,1,24,17,2,7305670.19,13696.07,-0.008,570012.78,77951.91,20.0,0.197,3,0.555,0.39,0.73,2,0.801,13.462,18,0,0,1,0,21478.05
Polar Stack,SaaS,Pre-Seed,US,Operator,0.63,0.674,0.584,0.627,0.373,44,0,3,0,32,8,0,8506273.67,27801.71,0.037,166175.88,33888.25,2.753,0.077,6,0.492,0.108,0.609,1,0.223,7.024,7,1,0,1,0,73884.11
Vertex Grid,AI/ML,Seed,US,Salesperson,0.528,0.55,0.818,0.603,0.405,31,0,7,0,35,16,2,13293013.1,27053.21,0.128,612009.26,78747.63,1.889,0.139,2,0.639,0.238,0.521,4,0.128,13.562,18,0,1,1,0,50638.85
Polar Drive,Bio/Health,Seed,UK,Operator,0.559,0.818,0.45,0.328,0.423,35,0,9,1,29,14,1,36339232.87,8144.05,0.249,419946.85,76140.74,3.134,0.163,2,0.656,0.177,0.62,3,0.47,15.552,19,0,0,1,0,11963.92
Hyper OS,Bio/Health,Seed,EU,Visionary,0.867,0.447,0.802,0.456,0.358,35,0,14,1,26,19,2,7015776.78,7416.61,0.06,435268.5,75041.87,14.082,0.186,5,0.405,0.165,0.604,4,0.252,17.477,23,1,1,1,0,55211.75
Atlas Drive,AI/ML,Seed,India,Engineer,0.816,0.658,0.333,0.398,0.503,29,0,10,1,16,12,0,37096357.75,4894.76,0.151,280796.92,53893.17,6.058,0.122,2,0.736,0.61,0.211,2,0.239,14.464,13,1,0,1,0,9416.2
Hyper Bio,Bio/Health,Seed,UK,Engineer,0.658,0.615,0.387,0.581,0.387,26,0,10,1,27,9,1,2298954.63,2880.61,0.163,619295.2,53527.64,9.515,0.202,4,0.388,0.065,0.668,3,0.709,14.51,18,1,0,1,0,5866.84
Flow Forge,Climate,Seed,US,Visionary,0.787,0.617,0.633,0.43,0.487,37,0,8,0,29,12,0,17530446.15,22439.47,0.235,110005.7,74243.24,1.176,0.074,3,0.299,0.278,0.45,4,0.391,10.504,37,1,1,1,0,55366.24
Zen Systems,AI/ML,Seed,India,Visionary,0.716,0.502,0.617,0.543,0.536,35,0,12,1,43,9,0,12355222.65,2788.29,0.224,498163.5,44138.71,5.88,0.195,2,0.662,0.183,0.421,4,0.163,4.654,13,0,0,1,0,4528.75
Vertex Analytics,Climate,Seed,India,Visionary,0.997,0.456,0.592,0.521,0.433,38,0,18,0,24,15,1,25801151.12,16246.27,0.272,463829.56,40426.89,0.762,0.227,2,0.623,0.288,0.404,3,0.392,10.429,16,0,0,1,0,18840.38
Spark Pulse,SaaS,Seed,India,Operator,0.468,0.763,0.554,0.678,0.519,29,0,5,1,29,10,1,10494857.72,52717.15,0.064,607919.65,81886.72,2.032,0.24,5,0.476,0.203,0.644,2,0.695,22.164,5,1,0,1,0,238835.63
Atlas Logic,Fintech,Seed,US,Operator,0.479,0.884,0.538,0.467,0.502,37,0,7,1,28,14,3,46080410.76,36176.97,-0.068,632180.43,62884.62,20.0,0.204,1,0.417,0.165,0.353,1,0.129,19.121,15,1,1,0,1,521583.57
Nimbus Cloud,Climate,Seed,India,Salesperson,0.52,0.563,0.574,0.49,0.533,31,0,6,0,40,11,2,12599520.45,0.0,0.091,436995.6,61713.22,20.0,0.091,3,0.535,0.225,0.247,5,0.457,2.706,6,0,0,1,0,0.0
Eco Drive,Bio/Health,Pre-Seed,EU,Operator,0.482,0.564,0.501,0.664,0.406,28,0,7,0,5,4,1,7354933.43,0.0,-0.183,268091.37,34095.74,20.0,0.06,4,0.446,0.317,0.371,2,0.62,9.17,1,1,0,1,0,0.0
Aero Pulse,Bio/Health,Pre-Seed,EU,Engineer,0.78,0.596,0.385,0.461,0.353,35,0,4,1,18,3,0,25237044.6,4847.28,0.118,73329.44,19641.78,2.863,0.143,3,0.621,0.326,0.66,2,0.478,7.321,9,0,0,1,0,5978.16
Polar Systems,Fintech,Seed,US,Visionary,0.86,0.539,0.586,0.562,0.36,34,0,11,0,22,3,1,20781864.24,22452.55,0.141,413533.44,69794.25,1.831,0.248,4,0.546,0.2,0.43,3,0.578,8.076,6,0,0,1,0,24654.85
Hyper Bio,Climate,Seed,EU,Visionary,0.726,0.514,0.616,0.512,0.417,26,0,12,0,14,8,1,27974131.7,2236.32,0.217,500848.02,69490.19,11.921,0.104,3,0.354,0.131,0.863,3,0.348,16.32,12,0,0,1,0,2424.04
Nova Works,AI/ML,Pre-Seed,US,Operator,0.593,0.506,0.559,0.59,0.368,37,0,8,0,3,10,0,17003437.69,3917.68,0.151,133879.97,25864.94,3.642,0.15,2,0.492,0.409,0.422,2,0.273,6.463,5,0,0,1,0,4984.72
Nova AI,Hardware,Pre-Seed,US,Visionary,0.806,0.593,0.718,0.581,0.53,32,0,9,0,36,2,0,8378935.02,13308.18,0.084,146131.93,46135.41,3.441,0.1,2,0.685,0.057,0.401,2,0.106,5.1,13,1,1,0,1,153958.6
Vertex Grid,DevTools,Seed,US,Operator,0.588,0.624,0.467,0.525,0.417,34,0,12,0,53,13,2,18647455.43,19519.14,0.106,316164.68,106553.25,4.294,0.15,2,0.4,0.121,0.861,2,0.582,34.059,19,0,0,1,0,22538.07
Vertex Dynamics,SaaS,Seed,US,Visionary,0.793,0.53,0.766,0.449,0.425,26,1,9,0,30,15,1,13474303.71,37513.51,0.188,314946.03,54488.86,0.645,0.158,3,0.718,0.354,0.61,2,0.452,6.052,16,0,0,1,0,52770.9
Atlas Grid,Bio/Health,Seed,US,Operator,0.6,0.751,0.669,0.603,0.365,36,0,19,1,12,23,2,39397866.71,12268.06,0.115,286576.94,103169.83,6.109,0.186,2,0.719,0.277,0.392,3,0.476,8.134,27,1,0,0,1,952024.7
Zen Stack,Fintech,Seed,LatAm,Engineer,0.707,0.547,0.338,0.443,0.417,32,0,16,1,19,14,0,13391671.77,53003.52,0.004,265538.69,136126.38,20.0,0.272,4,0.34,0.109,0.936,2,0.056,13.585,25,1,0,0,1,543241.22
Flow Systems,Climate,Pre-Seed,US,Engineer,0.75,0.815,0.339,0.552,0.235,28,0,2,0,28,2,0,49461792.79,27310.72,0.179,165687.59,90538.35,1.546,0.102,2,0.639,0.217,0.5,2,0.331,10.399,20,1,1,0,1,523436.48
Atlas Analytics,SaaS,Pre-Seed,Africa,Visionary,0.872,0.366,0.828,0.486,0.492,32,0,7,0,40,7,0,30971100.7,5554.05,0.142,341480.35,54396.3,5.764,0.267,1,0.597,0.197,0.096,1,0.355,13.696,8,0,0,1,0,8298.17
Nimbus Pulse,Fintech,Seed,US,Visionary,0.773,0.519,0.664,0.577,0.526,39,0,13,0,22,6,2,3501926.89,6338.36,0.312,194536.59,100373.15,4.23,0.011,6,0.611,0.034,0.19,4,0.314,11.494,13,0,0,1,0,7800.29
Polar Stack,Fintech,Pre-Seed,US,Operator,0.521,0.837,0.555,0.6,0.365,25,0,1,0,20,2,0,18906912.91,17664.07,0.16,180923.84,17331.97,0.511,0.209,4,0.574,0.057,0.381,2,0.385,12.852,1,0,0,1,0,38007.77
Hyper Grid,DevTools,Seed,EU,Engineer,0.419,0.735,0.416,0.578,0.424,38,0,10,0,35,13,1,5059750.26,46841.77,0.181,316144.19,85125.61,0.839,0.09,3,0.486,0.535,0.436,2,0.595,13.961,12,0,0,1,0,70483.81
Spark Pulse,Hardware,Pre-Seed,EU,Visionary,0.75,0.593,0.64,0.326,0.592,34,0,7,1,10,14,1,21964952.79,6716.98,0.067,32653.95,45840.77,8.514,0.302,2,0.368,0.309,0.378,1,0.776,5.981,19,0,0,1,0,11647.37
Hyper AI,Hardware,Seed,EU,Operator,0.52,0.772,0.49,0.707,0.273,27,0,1,0,26,8,3,21008729.14,18147.26,0.109,997207.78,56926.84,2.391,0.136,4,0.256,0.112,0.212,1,0.622,5.738,11,0,1,1,0,50575.75
Quantum Forge,SaaS,Seed,MENA,Operator,0.559,0.785,0.431,0.62,0.395,32,0,9,0,28,9,3,39710056.1,14916.11,0.192,259915.81,110327.78,3.207,0.187,4,0.501,0.167,0.208,2,0.279,15.973,10,0,0,1,0,18718.71
Sigma Analytics,SaaS,Seed,UK,Operator,0.484,0.673,0.555,0.505,0.439,38,0,5,0,48,6,3,8086157.22,9106.0,0.356,347663.88,67550.38,1.737,0.01,2,0.656,0.158,0.52,2,0.133,11.038,9,1,0,1,0,47899.63
Quantum Pulse,Bio/Health,Seed,LatAm,Engineer,0.609,0.79,0.523,0.538,0.278,31,0,9,1,18,10,2,22620606.73,846.05,0.334,1197140.42,39415.27,11.616,0.235,1,0.219,0.346,0.523,1,0.563,38.017,21,1,1,0,1,59808.14
Atlas Drive,SaaS,Seed,US,Salesperson,0.516,0.514,0.654,0.573,0.433,20,0,13,0,5,9,2,10749490.94,38725.98,0.46,189612.64,78231.64,0.366,0.131,4,0.557,0.294,0.525,3,0.213,8.6,15,1,0,1,0,53540.53
Spark Labs,SaaS,Seed,US,Operator,0.55,0.626,0.685,0.56,0.266,30,0,14,1,23,7,2,33151839.19,25422.53,0.168,1090523.21,82074.33,1.603,0.111,3,0.359,0.214,0.483,2,0.389,6.983,11,1,0,1,0,83160.89
Spark Labs,Hardware,Seed,EU,Operator,0.478,0.782,0.58,0.37,0.532,38,0,4,0,34,9,0,30168507.0,0.0,0.046,362214.87,70260.73,20.0,0.062,2,0.537,0.269,0.685,2,0.504,6.468,9,0,0,1,0,0.0
Polar Logic,AI/ML,Seed,SEA,Engineer,0.668,0.568,0.385,0.558,0.21,31,0,6,1,15,18,2,23333085.0,31661.99,0.044,327142.8,21434.18,1.271,0.201,3,0.744,0.36,0.313,3,0.373,12.955,39,1,1,0,1,272292.79
Zen Stack,Hardware,Pre-Seed,US,Engineer,0.599,0.484,0.345,0.399,0.439,27,0,10,1,17,2,1,20477796.26,4448.03,0.189,115832.29,48348.88,4.788,0.136,2,0.565,0.465,0.421,1,0.146,9.876,5,0,0,1,0,4448.03
Polar Stack,Climate,Pre-Seed,US,Engineer,0.66,0.741,0.436,0.377,0.379,30,0,12,0,33,4,0,7748566.41,0.0,0.136,188769.06,20649.8,20.0,0.201,2,0.475,0.235,0.64,1,0.314,4.141,5,0,0,1,0,0.0
Zen Grid,AI/ML,Seed,India,Visionary,0.844,0.588,0.504,0.373,0.398,41,0,17,1,33,3,0,6157907.3,1507.74,-0.099,204394.59,91628.45,20.0,0.273,4,0.54,0.212,0.477,1,0.599,5.712,3,0,1,1,0,1659.43
Flow OS,AI/ML,Pre-Seed,SEA,Operator,0.529,0.743,0.565,0.664,0.479,40,0,9,1,4,17,0,7415497.13,0.0,0.004,477745.71,7117.82,20.0,0.242,2,0.671,0.287,0.098,2,0.287,2.264,15,0,0,1,0,0.0
Sigma Systems,Bio/Health,Seed,US,Visionary,0.768,0.418,0.596,0.414,0.499,30,0,13,1,33,19,1,15487428.54,19521.08,0.34,1204227.09,86694.49,1.089,0.137,2,0.387,0.244,0.226,2,0.509,28.654,31,1,0,1,0,122642.33
Eco Analytics,DevTools,Seed,EU,Salesperson,0.514,0.514,0.808,0.654,0.428,29,0,15,0,32,17,1,9249177.45,7400.09,0.033,1166561.9,79660.49,20.0,0.273,1,0.35,0.119,0.495,4,0.51,8.633,24,1,1,1,0,38825.97
Terra Works,Hardware,Pre-Seed,EU,Operator,0.606,0.687,0.489,0.589,0.413,40,0,11,1,17,5,0,40617581.22,0.0,0.118,153391.64,44614.92,20.0,0.11,4,0.572,0.337,0.519,3,0.584,2.514,17,0,0,1,0,0.0
Zen Dynamics,Fintech,Pre-Seed,EU,Engineer,0.619,0.821,0.333,0.465,0.429,37,0,4,1,8,2,3,3444025.39,12674.12,0.006,67620.53,64148.45,20.0,0.2,5,0.537,0.159,0.507,2,0.444,12.556,2,0,0,1,0,13626.04
Quantum Forge,Hardware,Pre-Seed,EU,Salesperson,0.713,0.675,0.821,0.5,0.366,34,0,9,0,15,4,2,12084744.29,19257.49,0.096,430242.52,90228.57,4.086,0.086,1,0.33,0.677,0.562,2,0.33,5.818,13,1,0,0,1,285303.24
Spark Stack,DevTools,Seed,US,Engineer,0.642,0.778,0.419,0.528,0.352,42,0,19,1,30,6,2,4979914.63,24965.0,0.424,122333.86,106027.08,0.834,0.068,3,0.509,0.135,0.248,3,0.693,6.526,1,1,0,1,0,137385.28
Flow Forge,SaaS,Seed,UK,Visionary,0.851,0.475,0.662,0.614,0.379,33,0,9,0,16,8,2,7613895.95,19246.45,0.159,368703.62,76514.81,2.09,0.192,3,0.543,0.152,0.82,3,0.623,8.876,12,1,1,1,0,49305.3
Nimbus AI,Bio/Health,Seed,US,Engineer,0.597,0.791,0.302,0.362,0.58,41,0,18,1,34,14,2,6026884.34,10329.39,0.199,112335.05,47592.17,1.926,0.057,5,0.575,0.031,0.415,2,0.356,15.266,20,1,0,1,0,16422.89
Vertex Pulse,Hardware,Pre-Seed,SEA,Salesperson,0.634,0.454,0.817,0.61,0.516,31,0,11,0,4,2,0,24244955.95,8409.46,0.205,294667.18,23605.87,1.138,0.24,3,0.637,0.454,0.101,1,0.293,5.855,7,0,0,1,0,8932.96
Atlas Labs,Hardware,Seed,LatAm,Operator,0.483,0.541,0.573,0.473,0.29,32,0,10,0,36,6,1,2733008.2,0.0,0.193,553585.96,54908.42,20.0,0.072,3,0.804,0.205,0.539,5,0.321,10.285,11,0,0,1,0,0.0
Vertex Pulse,Climate,Seed,US,Visionary,0.867,0.501,0.769,0.448,0.544,35,0,9,1,15,17,1,15857084.19,21516.21,-0.063,1416372.32,102362.97,20.0,0.187,3,0.474,0.428,0.434,1,0.293,7.865,13,1,0,1,0,51225.57
Nova AI,SaaS,Seed,US,Visionary,0.919,0.44,0.639,0.44,0.338,36,0,10,1,33,15,3,22472841.82,32621.39,0.05,1680084.1,38849.42,1.974,0.259,3,0.514,0.554,0.035,1,0.318,10.918,25,1,0,1,0,83237.66
Aero Forge,Bio/Health,Seed,SEA,Engineer,0.593,0.736,0.394,0.413,0.431,34,0,11,1,18,9,2,10575668.46,18704.27,0.12,1344270.35,93418.98,3.466,0.244,3,0.608,0.0,0.425,2,0.264,14.469,12,1,0,1,0,89847.18
Nimbus Analytics,DevTools,Pre-Seed,US,Engineer,0.746,0.649,0.285,0.454,0.5,36,0,11,0,3,12,1,6381499.58,22105.92,0.356,69396.22,33989.65,0.36,0.242,3,0.655,0.478,0.678,2,0.323,7.816,28,1,0,0,1,1803422.02
Spark AI,Hardware,Pre-Seed,EU,Engineer,0.58,0.682,0.302,0.362,0.499,31,0,12,0,14,2,0,5233345.68,0.0,-0.152,48404.45,50188.98,20.0,0.017,3,0.562,0.187,0.603,2,0.066,5.469,4,1,0,1,0,0.0
Hyper Labs,Fintech,Seed,US,Visionary,0.791,0.507,0.718,0.528,0.345,39,0,8,0,26,15,2,4571676.13,22570.76,0.325,386947.68,111010.05,1.26,0.185,2,0.296,0.28,0.443,3,0.561,6.269,25,0,0,1,0,82704.79
Terra Drive,Climate,Pre-Seed,India,Visionary,0.79,0.435,0.608,0.446,0.57,29,0,6,1,13,6,1,13062893.76,0.0,0.204,203688.87,101511.41,20.0,0.15,2,0.451,0.238,0.572,3,0.296,3.992,16,1,0,1,0,0.0
Spark Stack,DevTools,Seed,India,Engineer,0.448,0.763,0.423,0.617,0.455,35,0,9,1,24,10,3,18508423.96,9727.46,0.348,238286.91,82840.54,2.04,0.105,5,0.582,0.078,0.39,4,0.274,9.284,5,0,0,1,0,13518.68
Spark Drive,Climate,Seed,US,Operator,0.368,0.87,0.527,0.547,0.347,35,0,7,1,12,12,0,53705567.36,7778.74,0.061,447749.15,68476.48,12.111,0.274,4,0.472,0.376,0.103,2,0.32,2.698,6,0,0,1,0,9040.22
Atlas AI,AI/ML,Seed,MENA,Operator,0.702,0.806,0.457,0.58,0.474,39,0,12,0,13,14,0,10914072.42,29301.51,0.231,716029.76,76586.4,0.944,0.186,2,0.656,0.127,0.609,3,0.576,11.718,27,0,0,1,0,81573.41
Eco Drive,AI/ML,Seed,EU,Operator,0.443,0.772,0.536,0.586,0.432,37,0,10,0,43,3,1,11178721.53,6327.45,0.072,385623.15,81285.13,14.772,0.099,5,0.676,0.108,0.158,1,0.468,14.125,5,0,0,1,0,7417.21
Atlas AI,Bio/Health,Pre-Seed,EU,Salesperson,0.553,0.391,0.813,0.566,0.472,37,0,13,0,11,2,2,25113570.58,5429.89,-0.063,131705.15,33156.66,20.0,0.22,4,0.704,0.388,0.195,2,0.125,2.726,6,0,1,1,0,9895.03
Terra Stack,Fintech,Pre-Seed,SEA,Salesperson,0.551,0.375,0.754,0.578,0.378,40,0,14,1,22,5,0,21522491.71,2199.12,0.236,120845.07,10775.27,1.733,0.163,7,0.625,0.2,0.606,1,0.408,13.649,10,1,0,1,0,6521.7
Sigma Analytics,SaaS,Seed,EU,Visionary,0.853,0.623,0.541,0.521,0.506,25,0,18,1,24,14,0,17512383.55,19898.28,0.094,332481.81,111707.89,4.985,0.157,3,0.69,0.144,0.0,1,0.521,2.708,18,0,0,1,0,21274.2
Quantum Grid,AI/ML,Pre-Seed,US,Visionary,0.889,0.572,0.602,0.519,0.383,39,0,14,1,23,2,0,16052403.54,11580.41,0.198,99327.33,69482.73,2.529,0.1,5,0.734,0.1,0.591,3,0.214,3.04,10,1,0,1,0,15192.41
Aero Drive,Climate,Seed,Africa,Engineer,0.656,0.519,0.149,0.441,0.427,42,0,8,1,39,6,1,6419095.4,17276.78,0.361,291302.96,140197.1,1.874,0.285,0,0.448,0.205,0.369,2,0.587,12.351,4,1,0,1,0,95719.04
Nimbus Grid,SaaS,Seed,US,Visionary,0.719,0.494,0.58,0.619,0.447,32,0,12,0,51,14,1,19648629.18,48994.58,0.201,1767488.17,102820.9,0.871,0.01,4,0.4,0.085,0.621,3,0.441,3.665,20,1,1,0,1,498577.7
Aero Systems,Bio/Health,Pre-Seed,EU,Operator,0.558,0.634,0.388,0.469,0.362,31,0,10,1,7,12,0,11513183.76,9427.14,-0.07,144594.29,46573.2,20.0,0.14,2,0.509,0.128,0.693,2,0.173,6.631,8,0,0,1,0,12628.47
Nova Forge,SaaS,Seed,UK,Operator,0.478,0.721,0.446,0.704,0.492,32,0,9,0,28,5,1,7358096.03,28146.53,-0.025,534224.4,58840.8,20.0,0.2,5,0.463,0.122,0.261,1,0.431,15.518,1,1,0,1,0,32905.89
Hyper Labs,Climate,Seed,US,Operator,0.498,0.826,0.426,0.51,0.332,36,0,4,0,41,13,1,11845553.41,0.0,-0.009,346858.55,112227.6,20.0,0.181,4,0.541,0.314,0.792,2,0.198,14.824,19,0,0,1,0,0.0
Vertex Bio,DevTools,Pre-Seed,US,Operator,0.687,0.796,0.623,0.511,0.441,22,0,18,0,22,10,1,4111253.6,14267.08,0.503,108166.64,72104.11,0.838,0.124,2,0.562,0.433,0.479,2,0.509,7.107,5,0,0,1,0,20690.69
Spark Drive,DevTools,Seed,EU,Engineer,0.496,0.821,0.404,0.481,0.427,36,0,13,0,34,11,1,27132982.23,22642.08,0.4,378853.76,62519.36,0.576,0.275,2,0.644,0.761,0.474,3,0.65,23.389,15,0,0,1,0,31027.24
Zen Dynamics,AI/ML,Seed,LatAm,Engineer,0.526,0.678,0.42,0.555,0.4,27,0,9,1,15,11,3,5414572.3,38667.26,0.377,81062.19,107024.04,0.612,0.206,2,0.745,0.788,0.846,3,0.43,16.731,10,1,0,1,0,70950.13
Zen Pulse,AI/ML,Seed,US,Engineer,0.61,0.692,0.337,0.381,0.603,36,0,15,1,10,14,2,16052719.38,9709.77,-0.028,180910.77,84198.43,20.0,0.22,1,0.293,0.206,0.576,2,0.445,15.453,12,0,0,1,0,11915.19
Hyper Drive,Fintech,Seed,SEA,Operator,0.474,0.675,0.524,0.613,0.349,32,0,5,0,26,12,1,5217569.25,23274.51,0.255,378997.66,66313.75,0.933,0.105,7,0.295,0.284,0.439,3,0.702,5.818,20,0,0,1,0,33638.01
Nova OS,Hardware,Seed,MENA,Visionary,0.831,0.59,0.666,0.378,0.454,29,0,12,1,5,9,1,17851968.63,4523.28,-0.061,79810.33,121592.39,20.0,0.144,1,0.34,0.037,0.702,1,0.429,16.51,12,1,0,1,0,8029.47
Urban Pulse,Climate,Seed,MENA,Operator,0.704,0.852,0.586,0.589,0.434,36,0,12,0,10,6,2,3839057.11,7853.0,0.189,1024818.67,114438.69,6.437,0.085,2,0.485,0.463,0.704,4,0.466,4.124,5,1,0,1,0,60368.45
Quantum Pulse,Climate,Seed,India,Visionary,0.702,0.481,0.485,0.54,0.405,41,0,12,1,42,11,1,14407844.42,5531.73,0.149,232889.3,14923.32,1.506,0.148,5,0.554,0.492,0.415,4,0.657,21.554,9,1,0,0,1,134815.72
Hyper OS,Hardware,Seed,US,Visionary,0.589,0.552,0.733,0.489,0.349,33,0,9,0,25,8,2,4231462.68,25448.2,0.208,563386.73,87584.04,1.376,0.188,2,0.486,0.046,0.521,3,0.199,8.539,21,1,1,0,1,394636.54
Sigma OS,AI/ML,Pre-Seed,US,Operator,0.445,0.674,0.502,0.54,0.318,26,0,5,1,30,3,0,37306255.9,6403.42,0.059,210491.62,48635.03,10.768,0.107,3,0.518,0.14,0.371,1,0.407,15.048,1,0,0,1,0,7055.22
Eco Grid,AI/ML,Pre-Seed,US,Operator,0.384,0.873,0.49,0.426,0.367,31,1,8,1,34,10,1,76984603.15,9775.61,0.505,307212.65,41685.37,0.703,0.026,2,0.533,0.223,0.639,2,0.242,9.93,21,1,1,0,1,1582904.12
Urban AI,Bio/Health,Seed,US,Engineer,0.629,0.774,0.44,0.517,0.335,48,0,13,0,22,5,0,6112561.83,0.0,-0.177,618541.87,58198.17,20.0,0.119,3,0.36,0.065,0.516,2,0.744,8.827,11,1,0,1,0,0.0
Zen Drive,Climate,Pre-Seed,US,Visionary,0.805,0.665,0.606,0.379,0.36,33,0,10,0,7,11,1,21649422.82,0.0,0.232,48131.68,136254.09,20.0,0.077,5,0.574,0.104,0.414,1,0.348,8.987,19,0,0,1,0,0.0
Urban OS,Hardware,Pre-Seed,EU,Operator,0.517,0.744,0.621,0.497,0.521,42,0,9,0,29,8,0,28511997.67,7710.13,0.043,288766.87,56345.19,14.21,0.178,3,0.4,0.359,0.323,1,0.502,4.929,10,0,0,1,0,8705.31
Urban Logic,DevTools,Seed,EU,Operator,0.518,0.729,0.604,0.385,0.355,29,0,15,0,41,18,1,37110548.18,29138.78,0.15,1520555.89,124159.67,2.373,0.198,0,0.369,0.259,0.686,3,0.585,3.954,20,1,0,0,1,1047224.83
Atlas Analytics,DevTools,Seed,US,Operator,0.616,0.737,0.466,0.74,0.448,37,0,7,1,42,8,1,26879114.47,13127.61,0.21,173768.34,46491.5,1.408,0.154,1,0.422,0.216,0.655,2,0.352,19.205,23,1,0,0,1,961906.37
Eco Forge,Hardware,Pre-Seed,US,Salesperson,0.463,0.556,0.864,0.634,0.457,37,0,12,0,17,8,1,12153454.49,13667.54,0.164,64502.38,64600.87,2.405,0.138,1,0.419,0.091,0.384,1,0.257,11.003,5,1,0,0,1,214633.95
